epoch,train_cls_loss,train_transfer_loss,train_adv_loss,train_total_loss,test_loss,test_acc,FAR,FDR,lr
1,0.9083509970456362,0.5118065357208252,0.0,0.9083680555224418,0.6098378730701244,0.7433410315627406,0.008019740900678593,0.9989741485432909,0.0009984740801978985
2,0.5316017508506775,0.2510079324245453,0.0,0.5316184859722852,-1.0,-1.0,-1.0,-1.0,0.0009939057285945933
3,0.5058077149093151,0.24854888916015624,0.0,0.5058325693011284,-1.0,-1.0,-1.0,-1.0,0.00098632311059685
4,0.47395834028720857,0.1804990828037262,0.0,0.47398240491747856,-1.0,-1.0,-1.0,-1.0,0.0009757729755661011
5,0.4805773992091417,0.22749993801116944,0.0,0.4806153193116188,0.44019566033325164,0.8737490377213241,0.008019740900678593,0.9991793188346327,0.000962320368593087
6,0.46879904381930826,0.19680299758911132,0.0,0.4688384048640728,-1.0,-1.0,-1.0,-1.0,0.0009460482294732421
7,0.4492153037339449,0.20823381543159486,0.0,0.4492638919502497,-1.0,-1.0,-1.0,-1.0,0.0009270568813552756
8,0.4214097186923027,0.22880399227142334,0.0,0.42147073335945606,-1.0,-1.0,-1.0,-1.0,0.000905463412215599
9,0.45531809516251087,0.2846050560474396,0.0,0.45540347658097746,-1.0,-1.0,-1.0,-1.0,0.0008814009529720154
10,0.46617033444344996,0.21590620279312134,0.0,0.46624230295419694,0.4792734930935596,0.7815242494226328,0.008019740900678593,0.9997948297086582,0.000855017856687341
11,0.41693487130105494,0.19327364563941957,0.0,0.41700573936104773,-1.0,-1.0,-1.0,-1.0,0.000826476783923441
12,0.40542212314903736,0.1712487518787384,0.0,0.40549062080681325,-1.0,-1.0,-1.0,-1.0,0.0007959536998847741
13,0.39157634824514387,0.20003267526626586,0.0,0.39166302904486655,-1.0,-1.0,-1.0,-1.0,0.0007636367895343945
14,0.39220072627067565,0.17459967136383056,0.0,0.39228220470249653,-1.0,-1.0,-1.0,-1.0,0.0007297252973710755
15,0.3618340756744146,0.1642729878425598,0.0,0.3619162131100893,0.7809447386707132,0.634334103156274,0.008019740900678593,0.9997948297086582,0.0006944282990207194
16,0.41103203017264606,0.1490873336791992,0.0,0.411111543700099,-1.0,-1.0,-1.0,-1.0,0.0006579634122155989
17,0.4343562526628375,0.18520808815956116,0.0,0.434461204521358,-1.0,-1.0,-1.0,-1.0,0.0006205554551086731
18,0.39018918909132483,0.1777713716030121,0.0,0.3902958506718278,-1.0,-1.0,-1.0,-1.0,0.0005824350601949142
19,0.3850480617955327,0.14790970087051392,0.0,0.38514173645526173,-1.0,-1.0,-1.0,-1.0,0.0005438372523852832
20,0.3853508152067661,0.15662868022918702,0.0,0.385455234721303,0.4080648972310866,0.7935334872979215,0.008019740900678593,0.9991793188346327,0.0005049999999999999
21,0.3907354487106204,0.14117390513420106,0.0,0.39083426985889674,-1.0,-1.0,-1.0,-1.0,0.0004661627476147167
22,0.3841043677181005,0.1801555335521698,0.0,0.3842364812269807,-1.0,-1.0,-1.0,-1.0,0.00042756493980508576
23,0.368737986497581,0.16295737028121948,0.0,0.368862921372056,-1.0,-1.0,-1.0,-1.0,0.0003894445448913268
24,0.4032097181305289,0.17844605445861816,0.0,0.40335247591137885,-1.0,-1.0,-1.0,-1.0,0.000352036587784401
25,0.34232558868825436,0.19229179620742798,0.0,0.34248583149164913,0.37333012648597874,0.841724403387221,0.008019740900678593,0.9997948297086582,0.0003155717009792805
26,0.3261554051190615,0.15047926902770997,0.0,0.32628582064062356,-1.0,-1.0,-1.0,-1.0,0.00028027470262892423
27,0.381008093431592,0.15240833759307862,0.0,0.38114526160061357,-1.0,-1.0,-1.0,-1.0,0.0002463632104656052
28,0.36512917224317787,0.15194665193557738,0.0,0.36527099031955,-1.0,-1.0,-1.0,-1.0,0.00021404630011522574
29,0.35425327960401776,0.12422876954078674,0.0,0.35437336601316927,-1.0,-1.0,-1.0,-1.0,0.00018352321607655907
30,0.3461074711754918,0.16288545727729797,0.0,0.3462703566998243,0.41511485854692876,0.8143187066974595,0.009253547193090685,0.9997948297086582,0.00015498214331265893
31,0.3515849232673645,0.14872395992279053,0.0,0.35173364616930486,-1.0,-1.0,-1.0,-1.0,0.00012859904702798464
32,0.3405163189396262,0.14690073132514953,0.0,0.34066321849823,-1.0,-1.0,-1.0,-1.0,0.00010453658778440102
33,0.28797438777983186,0.11947293281555176,0.0,0.2880938610062003,-1.0,-1.0,-1.0,-1.0,8.294311864472433e-05
34,0.29416185468435285,0.13200556635856628,0.0,0.2942938605323434,-1.0,-1.0,-1.0,-1.0,6.395177052675792e-05
35,0.36006273068487643,0.14676281809806824,0.0,0.36020949576050043,0.47697802180964916,0.7924557351809084,0.009253547193090685,0.9997948297086582,4.7679631406913044e-05
36,0.29093557354062793,0.1403364360332489,0.0,0.291075911000371,-1.0,-1.0,-1.0,-1.0,3.422702443389899e-05
37,0.2795063447207212,0.12301440834999085,0.0,0.2796293590217829,-1.0,-1.0,-1.0,-1.0,2.3676889403150102e-05
38,0.2969724946655333,0.11834720969200134,0.0,0.2970908417366445,-1.0,-1.0,-1.0,-1.0,1.609427140540686e-05
39,0.30113573987036946,0.14893686175346374,0.0,0.3012846756726503,-1.0,-1.0,-1.0,-1.0,1.1525919802101659e-05
40,0.2866360479034483,0.11951047778129578,0.0,0.28675556015223264,0.3724590083743353,0.8311008468052348,0.008019740900678593,0.9997948297086582,1e-05
